,name,store_num,address,state,zip,phone,latitude,longitude,formatted_address,accuracy
17867,Stop & Shop,404,"365 Lincoln St Manchester,",NH,03103,(603) 623-3725,42.9834941,-71.4497876,"365 Lincoln St, Manchester, NH 03103, USA",ROOFTOP
17868,Stop & Shop,405,"7 Kilton Rd Bedford,",NH,03110,(603) 668-4299,42.9580803,-71.4810464,"7 Kilton Rd, Bedford, NH 03110, USA",ROOFTOP
17869,Stop & Shop,406,"137 Portsmouth Ave Exeter,",NH,03833,(603) 772-6045,42.9892377,-70.93071669999999,"137 Portsmouth Ave, Exeter, NH 03833, USA",ROOFTOP
17870,Stop & Shop,407,"126 W 1st St Bayonne,",NJ,07002,(201) 823-8411,40.6460426,-74.135256,"126 W 1st St, Bayonne, NJ 07002, USA",RANGE_INTERPOLATED
17871,Stop & Shop,408,"1 Lefante Dr Bayonne,",NJ,07002,(201) 823-9292,40.667771,-74.1041829,"1 Lefante Way, Bayonne, NJ 07002, USA",ROOFTOP
17872,Stop & Shop,409,"8 Franklin St Bloomfield,",NJ,07003,(973) 743-9218,40.7836133,-74.183646,"8 Franklin St, Bloomfield, NJ 07003, USA",ROOFTOP
17873,Stop & Shop,410,"1189 Broad St Clifton,",NJ,07013,(973) 472-7167,40.8555179,-74.1764424,"1189 Broad St, Clifton, NJ 07013, USA",ROOFTOP
17874,Stop & Shop,411,"1187 Broad St Clifton,",NJ,07013,(973) 473-7766,40.8554044,-74.1767915,"1187 Broad St, Clifton, NJ 07013, USA",ROOFTOP
17875,Stop & Shop,412,"160 Kingsland Rd Clifton,",NJ,07014,(973) 779-7831,40.8270611,-74.13959419999999,"160 Kingsland Rd, Clifton, NJ 07014, USA",ROOFTOP
17876,Stop & Shop,413,"1511 Us Highway 22 Watchung,",NJ,07069,(908) 322-6236,40.6403722,-74.4241718,"1511 US-22, North Plainfield, NJ 07060, USA",ROOFTOP
17877,Stop & Shop,414,"425 Lewandowski St Lyndhurst,",NJ,07071,(201) 438-1747,40.8037188,-74.1174008,"425 Lewandowski St, Lyndhurst, NJ 07071, USA",ROOFTOP
17878,Stop & Shop,415,"Brisbin Avenue And Lewandows St Lyndhurst,",NJ,07071,(201) 438-7835,40.8032383,-74.1175145,"Lewandowski St & Brisbin Ave., Lyndhurst, NJ 07071, USA",GEOMETRIC_CENTER
17879,Stop & Shop,416,"675 Paterson Ave Ste 7 Carlstadt,",NJ,07072,(201) 842-9985,40.8424253,-74.10152409999999,"675 Paterson Ave #7, Carlstadt, NJ 07072, USA",ROOFTOP
17880,Stop & Shop,417,"219 Elm St Westfield,",NJ,07090,(908) 232-1292,40.6534004,-74.35205739999999,"219 Elm St, Westfield, NJ 07090, USA",ROOFTOP
17881,Stop & Shop,418,"647 Newark Ave Elizabeth,",NJ,07208,(908) 353-0182,40.6778275,-74.2100452,"647 Newark Ave, Elizabeth, NJ 07208, USA",GEOMETRIC_CENTER
17882,Stop & Shop,419,"801 Newark Ave Elizabeth,",NJ,07208,(908) 820-9301,40.6816457,-74.20637649999999,"801 Newark Ave, Elizabeth, NJ 07208, USA",ROOFTOP
17883,Stop & Shop,420,"1506 State Rt 23 Butler,",NJ,07405,(973) 492-9292,41.0034502,-74.356273,"1506 NJ-23, Butler, NJ 07405, USA",ROOFTOP
17884,Stop & Shop,421,"825 Franklin Ave Franklin Lakes,",NJ,07417,(201) 891-8706,41.02300899999999,-74.20841229999999,"825 Franklin Ave, Franklin Lakes, NJ 07417, USA",RANGE_INTERPOLATED
17885,Stop & Shop,422,"4 Union Ave Haskell,",NJ,07420,(973) 616-1181,41.0186859,-74.29871270000001,"4 Union Ave, Haskell, NJ 07420, USA",ROOFTOP
17886,Stop & Shop,423,"175 Franklin Ave Ridgewood,",NJ,07450,(201) 444-6222,40.98092219999999,-74.1158293,"175 Franklin Ave, Ridgewood, NJ 07450, USA",ROOFTOP
17887,Stop & Shop,424,"130 Skyline Dr Ringwood,",NJ,07456,(973) 962-0043,41.0857726,-74.26057349999999,"130 Skyline Dr, Ringwood, NJ 07456, USA",ROOFTOP
17888,Stop & Shop,425,"19 Wyckoff Ave Waldwick,",NJ,07463,(201) 652-4055,41.0095611,-74.1215185,"19 Wyckoff Ave, Waldwick, NJ 07463, USA",ROOFTOP
17889,Stop & Shop,426,"1220 Hamburg Turnpike Wayne,",NJ,07470,(973) 305-1333,40.9636369,-74.24479,"1220 Hamburg Turnpike, Wayne, NJ 07470, USA",ROOFTOP
17890,Stop & Shop,427,"1506 State Route 23 Wayne,",NJ,07470,(973) 492-9292,40.935353,-74.26914500000001,"1506 NJ-23, Wayne, NJ 07470, USA",RANGE_INTERPOLATED
17891,Stop & Shop,428,"87 Berdan Ave Wayne,",NJ,07470,(973) 696-4242,40.9624457,-74.24273889999999,"87 Berdan Ave, Wayne, NJ 07470, USA",ROOFTOP
17892,Stop & Shop,429,"327 Franklin Ave Wyckoff,",NJ,07481,(201) 891-3838,41.0120234,-74.1672368,"327 Franklin Ave, Wyckoff, NJ 07481, USA",ROOFTOP
17893,Stop & Shop,430,"380 W Pleasantview Ave Hackensack,",NJ,07601,(201) 342-6030,40.8772042,-74.0665466,"380 W Pleasantview Ave, Lodi, NJ 07644, USA",ROOFTOP
17894,Stop & Shop,431,"33 Vervalen St Closter,",NJ,07624,(201) 767-7322,40.9708338,-73.95724640000002,"33 Vervalen St, Closter, NJ 07624, USA",ROOFTOP
17895,Stop & Shop,432,"20 Washington Ave Dumont,",NJ,07628,(201) 385-6262,40.9374395,-73.9960418,"20 Washington Ave, Dumont, NJ 07628, USA",ROOFTOP
17896,Stop & Shop,433,"600 Kinderkamack Road Emerson,",NJ,07630,(201) 262-1834,40.9817236,-74.0261747,"600 Kinderkamack Rd, Emerson, NJ 07630, USA",ROOFTOP
17897,Stop & Shop,434,"859 N State Rt 17 Paramus,",NJ,07652,(201) 445-4540,40.9785248,-74.0844566,"859 NJ-17, Paramus, NJ 07652, USA",ROOFTOP
17898,Stop & Shop,435,"665 American Legion Dr Teaneck,",NJ,07666,(201) 287-9400,40.8876193,-74.0209235,"665 American Legion Dr, Teaneck, NJ 07666, USA",ROOFTOP
17899,Stop & Shop,436,"34 W Railroad Ave Tenafly,",NJ,07670,(201) 894-5111,40.9268988,-73.9651878,"34 W Railroad Ave, Tenafly, NJ 07670, USA",ROOFTOP
17900,Stop & Shop,437,"5101 State Highway 42 Township Of Washington,",NJ,07676,(856) 232-7613,39.75112379999999,-75.0465401,"5101 NJ-42, Turnersville, NJ 08012, USA",ROOFTOP
17901,Stop & Shop,438,"179 Newman Springs Rd E Shrewsbury,",NJ,07702,(732) 212-0210,40.3375036,-74.0714909,"179 Newman Springs Rd E, Shrewsbury, NJ 07702, USA",ROOFTOP
17902,Stop & Shop,439,"1933 State Route 35 Belmar,",NJ,07719,(732) 449-9503,40.1549477,-74.05606449999999,"1933 NJ-35, Wall Township, NJ 07719, USA",ROOFTOP
17903,Stop & Shop,440,"4861 Us Highway 9 Howell,",NJ,07731,(732) 901-8882,40.1313635,-74.2224681,"4861 U.S. 9, Howell Township, NJ 07731, USA",ROOFTOP
17904,Stop & Shop,441,"2102 State Route 35 Holmdel,",NJ,07733,(732) 957-0054,40.4107497,-74.1374183,"2102 NJ-35, Holmdel, NJ 07733, USA",RANGE_INTERPOLATED
17905,Stop & Shop,442,"100 State Route 36 Keyport,",NJ,07735,(608) 423-4004,40.425572,-74.1975714,"100 NJ-36, Keyport, NJ 07735, USA",ROOFTOP
17906,Stop & Shop,443,"1137 State Route 34 Matawan,",NJ,07747,(732) 290-2382,40.3963548,-74.223974,"1137 NJ-34, Aberdeen Township, NJ 07747, USA",RANGE_INTERPOLATED
17907,Stop & Shop,444,"1137 Lloyd Road Matawan,",NJ,07747,(732) 290-7544,40.3974933,-74.22253719999999,"1137 Lloyd Rd, Aberdeen Township, NJ 07747, USA",ROOFTOP
17908,Stop & Shop,445,"1 State Hwy No 35 Middletown,",NJ,07748,(732) 275-6271,40.3549626,-74.0760876,"1 NJ-35, Red Bank, NJ 07701, USA",RANGE_INTERPOLATED
17909,Stop & Shop,446,"850 State Hwy No 35 And Twin Brooks Av Middletown,",NJ,07748,(732) 671-3323,40.3898121,-74.1004105,"850 NJ-35, Middletown, NJ 07748, USA",ROOFTOP
17910,Stop & Shop,447,"35 Twin Brooks Ave Middletown,",NJ,07748,(732) 957-9355,40.3895614,-74.1026888,"35 Twin Brooks Ave, Middletown, NJ 07748, USA",RANGE_INTERPOLATED
17911,Stop & Shop,448,"60 Sparta Ave Sparta,",NJ,07871,(973) 729-9746,41.0380933,-74.6421475,"60 S Sparta Ave, Sparta, NJ 07871, USA",ROOFTOP
17912,Stop & Shop,449,"553 S Finley Ave Basking Ridge,",NJ,07920,(908) 221-9400,40.6843622,-74.55016739999999,"553 S Finley Ave, Basking Ridge, NJ 07920, USA",ROOFTOP
17913,Stop & Shop,450,"404 Springfield Ave Berkeley Heights,",NJ,07922,(908) 464-8997,40.6855763,-74.4359837,"404 Springfield Ave, Berkeley Heights, NJ 07922, USA",ROOFTOP
17914,Stop & Shop,451,"119 Main St Madison,",NJ,07940,(973) 593-8437,40.75679940000001,-74.4121744,"119 Main St, Madison, NJ 07940, USA",RANGE_INTERPOLATED
17915,Stop & Shop,452,"245 Littleton Rd Morris Plains,",NJ,07950,(973) 683-0100,40.8421439,-74.4633703,"245 Littleton Rd, Morris Plains, NJ 07950, USA",ROOFTOP
17916,Stop & Shop,453,"1200 Chews Landing Rd Clementon,",NJ,08021,(856) 435-0880,39.8181016,-75.0375677,"1200 Chews Landing Rd, Clementon, NJ 08021, USA",ROOFTOP
17917,Stop & Shop,454,"127 Ark Rd Mount Laurel,",NJ,08054,(856) 359-2180,39.97213199999999,-74.87104400000001,"127 Ark Rd, Mt Laurel Township, NJ 08054, USA",ROOFTOP
17918,Stop & Shop,455,"Town Square Shopping Ctr Camden,",NJ,08101,(856) 365-0342,39.8510085,-75.00247230000001,"2120 Voorhees Town Center, Voorhees Township, NJ 08043, USA",ROOFTOP
17919,Stop & Shop,456,"2275 W County Line Rd Jackson,",NJ,08527,(732) 905-3300,40.1268089,-74.2735014,"2275 W County Line Rd, Jackson Township, NJ 08527, USA",ROOFTOP
17920,Stop & Shop,457,"800 Denow Rd Pennington,",NJ,08534,(609) 737-9327,40.3008751,-74.7820703,"800 Denow Rd, Pennington, NJ 08534, USA",ROOFTOP
17921,Stop & Shop,458,"199 E Kennedy Blvd Lakewood,",NJ,08701,(732) 905-9717,40.1070688,-74.2151513,"199 E Kennedy Blvd, Lakewood, NJ 08701, USA",ROOFTOP
17922,Stop & Shop,459,"1000 Highway 70 Lakewood,",NJ,08701,(843) 280-5012,40.052295,-74.17592379999999,"1000 NJ-70, Lakewood, NJ 08701, USA",GEOMETRIC_CENTER
17923,Stop & Shop,460,"400 Atlantic City Blvd Beachwood,",NJ,08722,(732) 349-7688,39.9386943,-74.1886054,"400 Atlantic City Blvd, Beachwood, NJ 08722, USA",ROOFTOP
17924,Stop & Shop,461,"55 Brick Blvd Brick,",NJ,08723,(732) 255-9879,40.0249617,-74.14142919999999,"55 Brick Blvd, Brick Township, NJ 08723, USA",ROOFTOP
17925,Stop & Shop,462,"Toms River,",NJ,08753,(732) 255-2660,39.9741059,-74.1592278,"Toms River, NJ 08753, USA",APPROXIMATE
17926,Stop & Shop,463,"1214 Route 37 E Toms River,",NJ,08753,(732) 341-1327,39.9546721,-74.1615295,"1214 NJ-37, Toms River, NJ 08753, USA",ROOFTOP
17927,Stop & Shop,464,"351 Route 37 E Toms River,",NJ,08753,(732) 341-3620,39.951834,-74.14952480000001,"NJ-37, Toms River, NJ 08753, USA",GEOMETRIC_CENTER
17928,Stop & Shop,465,"2360 Route 9 Toms River,",NJ,08755,(732) 905-8180,40.044804,-74.2241167,"2360 U.S. 9, Toms River, NJ 08755, USA",ROOFTOP
17929,Stop & Shop,466,"765 Jamaica Blvd Toms River,",NJ,08757,(732) 244-6217,39.9741363,-74.2478052,"765 Jamaica Blvd, Toms River, NJ 08757, USA",ROOFTOP
17930,Stop & Shop,467,"400 Lacey Rd Manchester Township,",NJ,08759,(732) 350-2326,39.9572933,-74.3880274,"400 Lacey Rd, Manchester Township, NJ 08759, USA",ROOFTOP
17931,Stop & Shop,468,"108 Lacey Rd Manchester Township,",NJ,08759,(732) 849-2002,39.9530847,-74.38058269999999,"108 Lacey Rd, Whiting, NJ 08759, USA",ROOFTOP
17932,Stop & Shop,469,"485 Georges Rd Dayton,",NJ,08810,(732) 274-0686,40.3810764,-74.5185884,"485 Georges Rd, Dayton, NJ 08810, USA",ROOFTOP
17933,Stop & Shop,470,"24 Summerfield Blvd Dayton,",NJ,08810,(732) 329-2935,40.3808408,-74.50779659999999,"24 Summerfield Blvd, Dayton, NJ 08810, USA",ROOFTOP
17934,Stop & Shop,471,"1083 Inman Ave Edison,",NJ,08820,(908) 769-6173,40.5955599,-74.3627781,"1083 Inman Ave, Edison, NJ 08820, USA",ROOFTOP
17935,Stop & Shop,472,"334 State Route 31 Flemington,",NJ,08822,(908) 782-2977,40.54158,-74.85594499999999,"334 NJ-31, Flemington, NJ 08822, USA",ROOFTOP
17936,Stop & Shop,473,"3333 State Route 27 Franklin Park,",NJ,08823,(732) 398-9074,40.4294488,-74.5589589,"3333 NJ-27, Kendall Park, NJ 08824, USA",ROOFTOP
17937,Stop & Shop,474,"Franklin Park,",NJ,08823,(732) 422-4425,40.444271,-74.5639037,"Franklin Park, NJ 08823, USA",APPROXIMATE
17938,Stop & Shop,475,"34 Concord Ln Monroe Township,",NJ,08831,(609) 655-3012,40.34112289999999,-74.4657008,"34 Concord Ln, Monroe Township, NJ 08831, USA",RANGE_INTERPOLATED
17939,Stop & Shop,476,"1049 Us Highway 1 Edison,",NJ,08837,(732) 906-5600,40.5243102,-74.3634209,"1049 US-1, Edison, NJ 08837, USA",ROOFTOP
17940,Stop & Shop,477,"649 Us Highway 206 Hillsborough,",NJ,08844,(908) 359-7274,40.4988134,-74.6457468,"649 US Hwy 206, Hillsborough Township, NJ 08844, USA",GEOMETRIC_CENTER
17941,Stop & Shop,478,"4095 Us Highway 1 Monmouth Junction,",NJ,08852,(732) 329-8488,40.3944047,-74.5666497,"4095 US-1, Monmouth Junction, NJ 08852, USA",ROOFTOP
17942,Stop & Shop,479,"581 Stelton Rd Piscataway,",NJ,08854,(732) 968-5100,40.5609505,-74.43955609999999,"581 Stelton Rd, Piscataway, NJ 08854, USA",ROOFTOP
17943,Stop & Shop,480,"1278 Us Highway 22 Phillipsburg,",NJ,08865,(908) 859-8331,40.6782902,-75.14753429999999,"1278 US-22, Phillipsburg, NJ 08865, USA",ROOFTOP
17944,Stop & Shop,481,"120 Orlando Dr Raritan,",NJ,08869,(908) 725-5223,40.5671308,-74.6277826,"120 Orlando Dr, Raritan, NJ 08869, USA",ROOFTOP
17945,Stop & Shop,482,"1221 Easton Ave Somerset,",NJ,08873,(732) 214-8776,40.52009,-74.4917684,"1221 Easton Ave, Somerset, NJ 08873, USA",RANGE_INTERPOLATED
17946,Stop & Shop,483,"940 Easton Ave Somerset,",NJ,08873,(732) 828-0139,40.511925,-74.48742299999999,"940 Easton Ave, Somerset, NJ 08873, USA",ROOFTOP
17947,Stop & Shop,484,"3391 State Route 27 North Brunswick,",NJ,08902,(732) 422-0841,40.4284813,-74.5627137,"3391 NJ-27, Franklin Park, NJ 08823, USA",ROOFTOP
17948,Stop & Shop,485,"3025 Las Vegas Blvd N North Las Vegas,",NV,89030,(702) 649-4449,36.2148975,-115.0991876,"3025 Las Vegas Blvd N, North Las Vegas, NV 89030, USA",ROOFTOP
17949,Stop & Shop,486,"7600 Westcliff Dr Las Vegas,",NV,89145,(702) 255-0768,36.1746506,-115.2603747,"7600 Westcliff Dr, Las Vegas, NV 89145, USA",ROOFTOP
17950,Stop & Shop,487,"2754 Hylan Blvd Staten Island,",NY,10306,(718) 980-0892,40.5637048,-74.1143611,"2754 Hylan Blvd, Staten Island, NY 10306, USA",ROOFTOP
17951,Stop & Shop,488,"2795 Richmond Ave Staten Island,",NY,10314,(718) 761-5580,40.5769976,-74.1665527,"2795 Richmond Ave, Staten Island, NY 10314, USA",ROOFTOP
17952,Stop & Shop,489,"5716 Broadway Bronx,",NY,10463,(718) 548-3344,40.8822129,-73.9017195,"5716 Broadway, The Bronx, NY 10463, USA",ROOFTOP
17953,Stop & Shop,490,"3548 Bronx Blvd Bronx,",NY,10467,(718) 655-5795,40.8791801,-73.8682549,"3548 Bronx Blvd, The Bronx, NY 10467, USA",ROOFTOP
17954,Stop & Shop,491,"691 Co Op City Blvd Bronx,",NY,10475,(718) 862-2809,40.8807245,-73.8251811,"691 Co Op City Blvd, The Bronx, NY 10475, USA",ROOFTOP
17955,Stop & Shop,492,"753 Co Op City Blvd Bronx,",NY,10475,(718) 862-3278,40.879064,-73.82659129999999,"753 Co Op City Blvd, The Bronx, NY 10475, USA",ROOFTOP
17956,Stop & Shop,493,"80 Route 6 Baldwin Place,",NY,10505,(914) 628-7384,41.34341089999999,-73.7569529,"80 US-6, Baldwin Place, NY 10505, USA",ROOFTOP
17957,Stop & Shop,494,"390 Broadway Dobbs Ferry,",NY,10522,(201) 339-9770,41.0142507,-73.86993170000001,"390 Broadway, Dobbs Ferry, NY 10522, USA",ROOFTOP
17958,Stop & Shop,495,"1326 Boston Post Rd Larchmont,",NY,10538,(914) 834-2817,40.9369536,-73.7476018,"1326 W Boston Post Rd, Larchmont, NY 10538, USA",ROOFTOP
17959,Stop & Shop,496,"240 E Sandford Blvd Mount Vernon,",NY,10550,(914) 663-8752,40.9005776,-73.8240783,"240 E Sandford Blvd, Mt Vernon, NY 10550, USA",ROOFTOP
17960,Stop & Shop,497,"64 Gramatan Ave Mount Vernon,",NY,10550,(914) 668-8492,40.9133497,-73.8376103,"64 Gramatan Ave, Mt Vernon, NY 10550, USA",ROOFTOP
17961,Stop & Shop,498,"246 S Highland Ave Ossining,",NY,10562,(914) 923-6550,41.1423782,-73.8619288,"246 S Highland Ave, Ossining, NY 10562, USA",ROOFTOP
17962,Stop & Shop,499,"1831 Main St Peekskill,",NY,10566,(914) 739-4818,41.2957026,-73.8924409,"1831 Main St, Peekskill, NY 10566, USA",ROOFTOP
17963,Stop & Shop,500,"25 Waterfront Pl Port Chester,",NY,10573,(914) 937-7318,40.9994374,-73.66384359999999,"25 Waterfront Pl, Port Chester, NY 10573, USA",ROOFTOP
17964,Stop & Shop,501,"142 Pearl St Port Chester,",NY,10573,(914) 937-7428,40.9972955,-73.6690498,"142 Pearl St, Port Chester, NY 10573, USA",ROOFTOP
17965,Stop & Shop,502,"350 S Broadway Tarrytown,",NY,10591,(914) 631-8566,41.0645819,-73.861111,"350 S Broadway, Tarrytown, NY 10591, USA",ROOFTOP
17966,Stop & Shop,503,"154 Westchester Ave White Plains,",NY,10601,(914) 997-0715,41.0332863,-73.75716299999999,"154 Westchester Ave, White Plains, NY 10601, USA",ROOFTOP
17967,Stop & Shop,504,"670 N Broadway White Plains,",NY,10603,(914) 682-3318,41.0543012,-73.7645174,"670 N Broadway, White Plains, NY 10603, USA",ROOFTOP
17968,Stop & Shop,505,"1300 Midland Ave Yonkers,",NY,10704,(914) 237-5555,40.9282593,-73.8479837,"1300 Midland Ave, Yonkers, NY 10704, USA",ROOFTOP
17969,Stop & Shop,506,"111 Vredenburgh Ave Yonkers,",NY,10704,(914) 803-1129,40.9263829,-73.8516467,"111 Vredenburgh Ave, Yonkers, NY 10704, USA",ROOFTOP
17970,Stop & Shop,507,"420 White Plains Rd Eastchester,",NY,10709,(914) 337-6670,40.9554126,-73.81332560000001,"420 White Plains Rd, Eastchester, NY 10709, USA",ROOFTOP
17971,Stop & Shop,508,"2425 Palmer Ave New Rochelle,",NY,10801,(914) 632-7240,40.9218305,-73.773708,"2425 Palmer Ave, New Rochelle, NY 10801, USA",ROOFTOP
17972,Stop & Shop,509,"28 Harrison St New Rochelle,",NY,10801,(914) 637-2513,40.91170959999999,-73.77885839999999,"28 Harrison St, New Rochelle, NY 10801, USA",ROOFTOP
17973,Stop & Shop,510,"330 Route 211 E Middletown,",NY,10940,(845) 341-2107,41.4614241,-74.44327729999999,"330 NY-211, Middletown, NY 10940, USA",ROOFTOP
17974,Stop & Shop,511,"475 Stage Rd Monroe,",NY,10950,(845) 774-8118,41.3210643,-74.1887514,"475 Stage Rd, Monroe, NY 10950, USA",RANGE_INTERPOLATED
17975,Stop & Shop,512,"32 S Middletown Rd Nanuet,",NY,10954,(845) 624-0906,41.0948898,-74.0111915,"32 S Middletown Rd, Nanuet, NY 10954, USA",ROOFTOP
17976,Stop & Shop,513,"57 E Route 59 Nanuet,",NY,10954,(845) 624-7028,41.0961274,-74.0092319,"57 E Rte 59, Nanuet, NY 10954, USA",RANGE_INTERPOLATED
17977,Stop & Shop,514,"1581 Pacesetter Park Plz Pomona,",NY,10970,(845) 354-8980,41.1828081,-74.04687,"1581 US-202, Pomona, NY 10970, USA",ROOFTOP
17978,Stop & Shop,515,"1581 Route 202 Pomona,",NY,10970,(845) 354-9673,41.1827871,-74.0468016,"1581 US-202, Pomona, NY 10970, USA",ROOFTOP
17979,Stop & Shop,516,"60 Brotherhood Plaza Dr Washingtonville,",NY,10992,(845) 496-8656,41.4308678,-74.1623469,"60 Brotherhood Plaza Dr, Washingtonville, NY 10992, USA",ROOFTOP
17980,Stop & Shop,517,"7 N Route 9w West Haverstraw,",NY,10993,(845) 947-2153,41.2067134,-73.9856659,"7 Rte 9W, West Haverstraw, NY 10993, USA",ROOFTOP
17981,Stop & Shop,518,"320 Route 59 West Nyack,",NY,10994,(256) 534-4775,41.0944505,-73.9566972,"320 NY-59, West Nyack, NY 10994, USA",RANGE_INTERPOLATED
17982,Stop & Shop,519,"653 Hillside Ave New Hyde Park,",NY,11040,(516) 616-9170,40.7413655,-73.6986857,"653 Hillside Avenue, New Hyde Park, NY 11040, USA",ROOFTOP
17983,Stop & Shop,520,"65 Shore Rd Port Washington,",NY,11050,(516) 767-6910,40.8379223,-73.7012605,"65 Shore Rd, Port Washington, NY 11050, USA",ROOFTOP
17984,Stop & Shop,521,"34 51 48 Long Island City,",NY,11101,(718) 721-8463,40.7517684,-73.9145802,"34-51 48th St, Long Island City, NY 11101, USA",ROOFTOP
17985,Stop & Shop,522,"3451 48th Street Sunnyside,",NY,11104,(718) 728-7724,40.7517684,-73.9145802,"34-51 48th St, Long Island City, NY 11101, USA",ROOFTOP
17986,Stop & Shop,523,"675 Dekalb Ave Brooklyn,",NY,11216,(347) 787-1220,40.691849,-73.949224,"675 Dekalb Ave, Brooklyn, NY 11216, USA",ROOFTOP
17987,Stop & Shop,524,"5424 7th Ave Brooklyn,",NY,11220,(718) 853-4325,40.6398714,-74.00896019999999,"5424 7th Ave, Brooklyn, NY 11220, USA",ROOFTOP
17988,Stop & Shop,525,"1009 Flatbush Ave Brooklyn,",NY,11226,(718) 469-1300,40.646868,-73.957584,"1009 Flatbush Ave, Brooklyn, NY 11226, USA",ROOFTOP
17989,Stop & Shop,526,"1009 Flatbush Ave Ste 3 Brooklyn,",NY,11226,(718) 469-1300,40.646868,-73.957584,"1009 Flatbush Ave #3, Brooklyn, NY 11226, USA",ROOFTOP
17990,Stop & Shop,527,"1710 Avenue Y Brooklyn,",NY,11235,(718) 332-6849,40.5893913,-73.952055,"1710 Ave. Y, Brooklyn, NY 11235, USA",ROOFTOP
17991,Stop & Shop,528,"24926 Northern Blvd Little Neck,",NY,11362,(718) 423-5601,40.7673943,-73.7373966,"249-26 Northern Blvd, Little Neck, NY 11362, USA",ROOFTOP
17992,Stop & Shop,529,"74 17 Grand Av Elmhurst,",NY,11373,(718) 803-0934,40.7311327,-73.8872951,"74-17 Grand Ave, Queens, NY 11373, USA",ROOFTOP
17993,Stop & Shop,530,"7417 Grand Ave Elmhurst,",NY,11373,(718) 803-3025,40.7306163,-73.8870939,"7417 Grand Ave, Elmhurst, NY 11373, USA",ROOFTOP
17994,Stop & Shop,531,"7417 Grand Avenue Maspeth,",NY,11378,(718) 803-3025,40.7306163,-73.8870939,"7417 Grand Ave, Elmhurst, NY 11373, USA",ROOFTOP
17995,Stop & Shop,532,"64 65 Myrtle Av Ridgewood,",NY,11385,(718) 417-3017,40.70086939999999,-73.8959649,"60-65 Myrtle Ave #64, Flushing, NY 11385, USA",ROOFTOP
17996,Stop & Shop,533,"8989 Union Tpke Ridgewood,",NY,11385,(718) 846-3949,40.7071503,-73.8556898,"8989 Union Tpke, Glendale, NY 11385, USA",ROOFTOP
17997,Stop & Shop,534,"25212 82nd Dr Bellerose,",NY,11426,(718) 862-2883,40.7381389,-73.716011,"252-12 82nd Dr, Jamaica, NY 11426, USA",ROOFTOP
17998,Stop & Shop,535,"95 Old Country Rd Carle Place,",NY,11514,(516) 739-1978,40.7447585,-73.61995379999999,"95 Old Country Rd, Carle Place, NY 11514, USA",ROOFTOP
17999,Stop & Shop,536,"594 Atlantic Ave East Rockaway,",NY,11518,(516) 887-5198,40.6411694,-73.6637303,"594 Atlantic Ave, East Rockaway, NY 11518, USA",ROOFTOP
18000,Stop & Shop,537,"177 Forest Ave Glen Cove,",NY,11542,(516) 759-1440,40.8746304,-73.6208441,"177 Forest Ave, Glen Cove, NY 11542, USA",ROOFTOP
18001,Stop & Shop,538,"132 Fulton Ave Hempstead,",NY,11550,(516) 539-1994,40.704761,-73.6313608,"132 Fulton Ave, Hempstead, NY 11550, USA",ROOFTOP
18002,Stop & Shop,539,"605 Woodfield Rd West Hempstead,",NY,11552,(516) 486-6056,40.6883865,-73.6509535,"605 Woodfield Rd, West Hempstead, NY 11552, USA",ROOFTOP
18003,Stop & Shop,540,"50 Cherry Valley Ave West Hempstead,",NY,11552,(516) 539-7860,40.7065812,-73.6545407,"50 Cherry Valley Ave, West Hempstead, NY 11552, USA",ROOFTOP
18004,Stop & Shop,541,"2525 Hempstead Tpke East Meadow,",NY,11554,(516) 796-5547,40.7270336,-73.544873,"2525 Hempstead Turnpike, East Meadow, NY 11554, USA",ROOFTOP
18005,Stop & Shop,542,"2425 Hempstead Tpke East Meadow,",NY,11554,(516) 796-6203,40.7247656,-73.5454402,"2425 Hempstead Turnpike, East Meadow, NY 11554, USA",RANGE_INTERPOLATED
18006,Stop & Shop,543,"2160 Merrick Mall Merrick,",NY,11566,(516) 867-9892,40.6661076,-73.5514834,"2160 S Merrick Ave, Merrick, NY 11566, USA",ROOFTOP
18007,Stop & Shop,544,"3577 Long Beach Rd Oceanside,",NY,11572,(516) 678-7230,40.6228228,-73.6393619,"3577 Long Beach Rd, Oceanside, NY 11572, USA",ROOFTOP
18008,Stop & Shop,545,"351 Merrick Rd Amityville,",NY,11701,(631) 691-0316,40.6669876,-73.4063263,"351 Merrick Rd, Amityville, NY 11701, USA",ROOFTOP
18009,Stop & Shop,546,"555 W Montauk Hwy West Babylon,",NY,11704,(631) 321-9055,40.6726011,-73.3766011,"555 W Montauk Hwy, Lindenhurst, NY 11757, USA",ROOFTOP
18010,Stop & Shop,547,"575 W Montauk Hwy West Babylon,",NY,11704,(631) 321-9055,40.67231880000001,-73.37792499999999,"575 W Montauk Hwy, Lindenhurst, NY 11757, USA",ROOFTOP
18011,Stop & Shop,548,"88 Golding Ave West Babylon,",NY,11704,(631) 587-9456,40.7107402,-73.36235719999999,"88 Golding Ave, West Babylon, NY 11704, USA",ROOFTOP
18012,Stop & Shop,549,"533 Montauk Hwy Rte 27a Bay Shore,",NY,11706,(631) 665-5625,40.7285373,-73.23089089999999,"533 Montauk Hwy, Bay Shore, NY 11706, USA",ROOFTOP
18013,Stop & Shop,550,"250 Pond Path Centereach,",NY,11720,(631) 585-4469,40.883149,-73.104025,"250 Pond Path, South Setauket, NY 11720, USA",ROOFTOP
